country_label,primary_language,category,name_local,name_english,official_website,confidence,statutory_role,notes,tool_name,tool_category,use_case,evidence_strength,source_type,source_title,source_date,source_link,exact_snippet_or_quote,why_it_supports_the_claim,notes
South Africa,English,AdvisoryCouncil,National Energy Crisis Committee,NECOM,https://www.gov.za/,MED,National energy crisis advisory/coordination committee,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Africa,English,EnergyResearchInstitute,Council for Scientific and Industrial Research,CSIR,https://www.csir.co.za/,MED,National research institute supporting energy R&D,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,TSO,50Hertz Transmission GmbH,50Hertz Transmission,https://www.50hertz.com/,HIGH,One of four German TSOs (control area),Multi-TSO system; one of four primary TSOs.,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,TSO,Amprion GmbH,Amprion,https://www.amprion.net/,HIGH,One of four German TSOs (control area),Multi-TSO system; one of four primary TSOs.,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,TSO,TenneT TSO GmbH,TenneT Germany,https://www.tennet.eu/,HIGH,One of four German TSOs (control area),Multi-TSO system; one of four primary TSOs.,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,TSO,TransnetBW GmbH,TransnetBW,https://www.transnetbw.de/,HIGH,One of four German TSOs (control area),Multi-TSO system; one of four primary TSOs.,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,ElectricityRegulator,Bundesnetzagentur,Federal Network Agency (BNetzA),https://www.bundesnetzagentur.de/,HIGH,National regulator for electricity/gas networks and markets,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,EnergyMinistry,Bundesministerium für Wirtschaft und Klimaschutz,Federal Ministry for Economic Affairs and Climate Action (BMWK),https://www.bmwk.de/,HIGH,National energy and climate policy ministry,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,MarketOperator,European Power Exchange SE,EPEX SPOT,https://www.epexspot.com/,HIGH,Day-ahead/intraday electricity market operator (Germany and others),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,SystemPlanningBody,Übertragungsnetzbetreiber (50Hertz/Amprion/TenneT/TransnetBW),German TSOs (NEP process),https://www.netzentwicklungsplan.de/,MED,Transmission development planning via NEP process (TSOs + BNetzA),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,RenewablesAgency,Bundesamt für Wirtschaft und Ausfuhrkontrolle,Federal Office for Economic Affairs and Export Control (BAFA),https://www.bafa.de/,MED,Administers certain energy efficiency/renewables programmes,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,NuclearAgency,Bundesamt für die Sicherheit der nuklearen Entsorgung,Federal Office for the Safety of Nuclear Waste Management (BASE),https://www.base.bund.de/,HIGH,Nuclear waste safety and oversight authority,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,TSOAssociation,,,,LOW,No single TSO association; TSOs coordinate via ENTSO-E and NEP process,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,EnergyIndustryAssociation,Bundesverband der Energie- und Wasserwirtschaft,German Association of Energy and Water Industries (BDEW),https://www.bdew.de/,MED,National electricity and energy industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,RenewableIndustryAssociation,Bundesverband Erneuerbare Energie,German Renewable Energy Federation (BEE),https://www.bee-ev.de/,MED,National renewable energy industry federation,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,AdvisoryCouncil,Expertenrat für Klimafragen,Expert Council on Climate Issues,https://www.expertenrat-klima.de/,MED,National advisory council on climate policy (relevant to energy planning),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Germany,German,EnergyResearchInstitute,Fraunhofer-Institut für Solare Energiesysteme,Fraunhofer ISE,https://www.ise.fraunhofer.de/,MED,National energy research institute supporting energy systems analysis,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Australia,English,TSO,Australian Energy Market Operator,Australian Energy Market Operator (AEMO),https://www.aemo.com.au/,HIGH,Operates NEM power system security and dispatch; national system operator role,,PLEXOS,planning_expansion,ISP market modelling (capacity expansion + dispatch),HIGH,official_methodology,2024 ISP Market Model Instructions,2024-06-26,https://www.aemo.com.au/-/media/files/major-publications/isp/2024/supporting-materials/2024-isp-plexos-model-instructions.pdf,configured for use in the PLEXOS Integrated Energy Model software,AEMO’s official ISP documentation states its dataset is configured for PLEXOS.,additional sources exist
Australia,English,ElectricityRegulator,Australian Energy Regulator,Australian Energy Regulator (AER),https://www.aer.gov.au/,HIGH,National energy market regulator (economic regulation and compliance),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Australia,English,EnergyMinistry,"Department of Climate Change, Energy, the Environment and Water","Department of Climate Change, Energy, the Environment and Water (DCCEEW)",https://www.dcceew.gov.au/,HIGH,Federal energy and climate policy ministry/department,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Australia,English,MarketOperator,Australian Energy Market Operator,Australian Energy Market Operator (AEMO),https://www.aemo.com.au/,HIGH,National electricity market operator (NEM) and system operator,,PLEXOS,planning_expansion,ISP market modelling (capacity expansion + dispatch),HIGH,official_methodology,2024 ISP Market Model Instructions,2024-06-26,https://www.aemo.com.au/-/media/files/major-publications/isp/2024/supporting-materials/2024-isp-plexos-model-instructions.pdf,configured for use in the PLEXOS Integrated Energy Model software,AEMO’s official ISP documentation states its dataset is configured for PLEXOS.,additional sources exist
Australia,English,SystemPlanningBody,Australian Energy Market Operator,Australian Energy Market Operator (AEMO),https://www.aemo.com.au/,HIGH,National system planning authority (Integrated System Plan),,PLEXOS,planning_expansion,ISP market modelling (capacity expansion + dispatch),HIGH,official_methodology,2024 ISP Market Model Instructions,2024-06-26,https://www.aemo.com.au/-/media/files/major-publications/isp/2024/supporting-materials/2024-isp-plexos-model-instructions.pdf,configured for use in the PLEXOS Integrated Energy Model software,AEMO’s official ISP documentation states its dataset is configured for PLEXOS.,additional sources exist
Australia,English,RenewablesAgency,Australian Renewable Energy Agency,Australian Renewable Energy Agency (ARENA),https://arena.gov.au/,HIGH,National renewables funding agency,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Australia,English,TSOAssociation,Grid Australia,Grid Australia,https://gridaustralia.com.au/,MED,Association of Australian transmission network service providers,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Australia,English,EnergyIndustryAssociation,Australian Energy Council,Australian Energy Council,https://www.energycouncil.com.au/,MED,National electricity/gas industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Australia,English,RenewableIndustryAssociation,Clean Energy Council,Clean Energy Council,https://www.cleanenergycouncil.org.au/,MED,National clean energy industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Australia,English,AdvisoryCouncil,Energy Security Board,Energy Security Board (ESB),https://esb-post2025-market-design.aemc.gov.au/,MED,National energy market design advisory body,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Australia,English,EnergyResearchInstitute,Commonwealth Scientific and Industrial Research Organisation,Commonwealth Scientific and Industrial Research Organisation (CSIRO),https://www.csiro.au/,MED,National research institute; energy systems analysis and modelling,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
